tmmx (K),rmin (%),vs (m/s),vpd (kPa),pr (mm),pet (mm),erc (-),fm100 (%),fm1000 (%),th (Degrees clockwise from north),Drought (mm),Drought_30days,Drought_90days,month,cumsum,days_since_rain,santa_ana_flag,slope,aspect,label,fire_name,lat,lon,date,ndvi
292.1,20.9,2.4,1.12,4.4,2.4,45.0,7.9,11.3,226.0,2.0,14.09999966621399,-169.0,12,10,0,False,0.15983785583911878,316.77889200352547,0,SAN DIMAS,34.146601086855675,-117.78090688175926,2021-12-22,0.45607293209328054
287.3,57.9,5.5,0.4,30.5,1.9,30.0,18.5,11.5,135.0,28.6,-20.19999861717224,-225.59999895095825,1,3,0,False,0.06292283526984441,306.0073457164642,0,ROCK POOL,34.10187802623221,-118.72131415897697,2018-01-09,0.45769815366995115
288.9,67.4,4.3,0.36,0.0,3.9,55.0,11.5,9.3,215.0,-3.9,-169.69999957084656,-408.29999935626984,5,10,62,False,0.035949220810281006,196.74988196046846,0,EQUESTRIAN,34.474465140382605,-118.60445506610553,2021-05-16,0.26678945092696793
300.7,25.7,5.4,1.53,0.0,7.2,61.0,9.5,10.5,247.0,-7.2,-138.99999940395355,-232.90000224113464,5,25,21,False,0.03669919809535504,65.26942497005,0,WEST,34.7649107858629,-118.5620135410511,2000-05-09,0.25084183731906223
307.3,22.8,2.6,2.33,0.0,7.1,64.0,9.0,10.0,155.0,-7.1,-198.39999914169312,-510.4999985694885,7,2,85,False,0.16183645923926235,328.8214678707402,0,PEAK,34.276193242443036,-118.62748572548439,2022-07-15,0.38006569521778627
297.5,28.7,1.6,1.29,0.0,3.8,36.0,10.6,18.5,358.0,-3.8,83.50000154972076,36.300001084804535,3,24,10,False,0.05905115487670877,39.2818409270185,0,VISTA,34.12492649205803,-118.72842781594754,2000-03-18,0.398333621625891
294.5,12.9,5.2,1.52,0.0,5.2,79.0,5.3,8.2,46.0,-5.2,-101.60000002384186,-73.10000145435333,2,14,26,True,0.06373420707406947,345.6782163881419,0,ACTON,34.48647120584714,-118.2333212287128,2022-02-12,0.24347466571863083
301.8,23.7,4.2,1.7,0.0,7.3,81.0,7.4,6.4,219.0,-7.3,-220.39999961853027,-517.6999987363815,7,9,69,False,0.07946962949742764,137.58335847841286,0,QUAIL,34.7622911915725,-118.76605829645924,2012-07-04,0.2808124430865086
298.2,3.8,4.4,1.73,0.0,5.1,97.0,4.7,5.2,149.0,-5.1,-151.3000009059906,-549.0000004768372,11,0,120,False,0.04645204026932113,26.491623242372096,0,RAYBURN,34.56915445118606,-118.13433483507968,2019-11-09,0.21251490701681414
304.3,18.1,3.9,2.48,0.0,7.1,92.0,5.1,4.9,216.0,-7.1,-265.4999985694885,-634.199998497963,7,6,79,False,0.061441527621558474,140.91315224616773,0,3 POINTS,34.740424788367875,-118.59823625497492,2007-07-10,0.41121757399838077
306.0,24.8,2.1,1.87,0.0,6.2,54.0,11.0,12.1,205.0,-6.2,-181.09999990463257,-489.9000004529953,8,4,81,False,0.07664218825842231,33.94142974630866,0,PALM,34.01614259835538,-117.99882050358659,2011-08-07,0.31362668667443266
292.6,19.8,1.7,1.05,0.0,2.0,48.0,10.7,14.1,64.0,-2.0,-20.300000190734863,-185.79999911785126,12,10,4,True,0.05690183188673283,281.0027918419388,0,CANYON,33.94736088775253,-117.88291194073827,2007-12-15,0.3230226476570368
300.9,15.2,4.8,1.76,0.0,6.7,91.0,6.1,5.1,236.0,-6.7,-241.80000019073486,-768.7000002861023,9,1,110,False,0.01937712826560075,88.37853571349083,0,210TH,34.76034600410546,-118.4990406684103,2006-09-09,0.20901617533813804
316.2,11.5,3.0,4.98,0.0,8.9,48.0,10.8,14.5,307.0,-8.9,-158.19999957084656,-428.7000005245209,7,9,37,False,0.15758338084203366,290.8160622630099,0,TOPANGA,34.054697234716805,-118.58026855721836,2018-07-06,0.5680900579259361
295.0,22.0,2.2,1.14,0.0,2.5,54.0,8.8,12.7,282.0,-2.5,-46.39999997615814,-90.10000097751617,1,10,8,False,0.01912236015850408,228.92053234146204,0,HASLEY,34.46066289012718,-118.64506796891843,2015-01-19,0.2502638776437133
303.0,38.6,2.3,1.18,0.0,5.9,43.0,14.2,13.5,202.0,-5.9,-178.0,-451.4000005722046,7,9,54,False,0.06250448808189361,182.06501155653783,0,COLIMA,33.972293848515,-117.95409890870202,2011-07-11,0.4503068513436138
295.1,49.7,2.5,0.88,0.0,3.3,37.0,12.5,15.5,223.0,-3.3,-122.79999947547913,-381.5999984741211,9,2,109,False,0.08864806760758878,277.75244028262586,0,WAVE,34.031983275862906,-118.70693146678799,2002-09-06,0.4188925672911724
308.5,22.8,2.9,2.34,0.0,7.5,63.0,9.5,10.2,140.0,-7.5,-189.5999994277954,-426.49999928474426,6,14,57,False,0.0689729011399442,87.7329970391551,0,CALGROVE,34.35975588172439,-118.55679760825606,2000-06-14,0.4174537545660969
291.3,24.6,1.3,0.52,0.0,1.4,48.0,13.3,12.8,150.0,-1.4,-33.10000026226044,-279.89999890327454,12,5,7,False,0.0475437580555787,214.64334938720586,0,HILL,33.986917881201336,-118.01900754726792,2008-12-04,0.34230534317984357
309.5,10.9,5.5,3.31,0.0,10.0,96.0,4.5,5.1,238.0,-10.0,-283.9999966621399,-803.4999952316284,8,1,71,False,0.016890636055119056,99.34092802189177,0,NO NAME,34.76066020583202,-118.51257157678718,2000-08-18,0.21869407432272336
298.4,11.0,3.6,1.71,0.0,4.8,84.0,6.6,6.6,250.0,-4.8,-142.1999989748001,-547.6000014543533,10,0,120,False,0.062313494190446524,180.0,0,AIRPORT,34.504595626803564,-118.30922430888984,2019-10-19,0.24460975354476872
305.4,19.5,1.9,2.0,0.0,5.0,61.0,9.9,10.7,200.0,-5.0,-179.90000128746033,-553.8000004291534,9,0,120,False,0.030047833452138482,57.08760075216526,0,TOPANGA,34.13727774120898,-118.58285475690134,2010-09-16,0.43066255898904165
299.1,35.4,2.2,1.01,0.0,4.0,40.0,14.0,14.4,224.0,-4.0,-97.90000033378601,-223.9999989271164,4,12,12,False,0.09133721907096856,37.70053643998759,0,GROVE,34.003791213623714,-117.99371864235091,2012-04-25,0.38179711701749547
290.0,32.0,3.7,0.76,0.0,2.5,31.0,15.1,17.7,319.0,-2.5,43.900001525878906,-103.69999933242798,12,12,2,False,0.13892028391349623,148.3124564329407,0,BANNING,33.43465373858303,-118.49027255224149,2019-12-27,0.39641781751072547
291.7,70.6,1.9,0.28,0.0,4.1,17.0,20.7,21.0,202.0,-4.1,-103.39999961853027,-258.29999911785126,6,15,47,False,0.1591427737539524,267.65066241793085,0,MESA,34.04572041918345,-118.65336801456252,2023-06-20,0.48794748915606523
299.3,26.0,3.4,1.14,0.0,6.1,56.0,11.3,11.1,149.0,-6.1,-177.10000109672546,-434.00000125169754,6,7,22,False,0.057178771654240804,238.30059974358488,0,TICK,34.45403514994791,-118.38854859048595,2002-06-11,0.24652061843456294
296.2,39.7,2.5,0.77,0.0,4.8,43.0,15.4,12.9,163.0,-4.8,-152.00000047683716,-359.09999907016754,5,4,31,False,0.05721645781276026,182.70745706637763,0,MUREAU,34.15091945118483,-118.67394799065478,2022-05-22,0.34075050758413655
286.7,74.6,3.5,0.15,0.0,2.8,25.0,14.8,18.8,160.0,-2.8,-28.700001120567322,334.8000058531761,4,33,8,False,0.009259397101477796,2.788421346126746,0,TOPANGA 2,34.106669217528705,-118.58949282242261,2024-04-12,0.5219581949572532
288.5,58.4,2.8,0.42,15.7,1.5,25.0,17.1,14.1,169.0,14.2,-74.6000007390976,-397.50000417232513,11,5,0,False,0.0653875213749083,125.62030136511213,0,LAKE 2,34.10806334413674,-118.75910283578972,2022-11-07,0.49613738622228376
306.5,27.3,2.7,1.95,0.0,6.7,49.0,11.5,13.3,176.0,-6.7,-162.39999961853027,-390.89999866485596,6,5,51,False,0.03146516263075111,200.97104884227164,0,WOOLSEY,34.11696446537254,-118.80016343862583,2022-06-11,0.4499893656937475
296.8,23.2,3.6,1.48,0.0,3.9,58.0,14.0,9.5,252.0,-3.9,-142.29999995231628,-537.4000012874603,10,1,2,False,0.013905926689309595,283.64382255372,0,CHARLIE,34.518521595986556,-118.55674874258618,2016-10-18,0.3567319838056678
289.4,17.8,5.1,1.0,0.0,3.6,65.0,8.8,9.8,151.0,-3.6,-65.29999870061874,-345.59999972581863,12,5,2,False,0.037588157626807846,227.98743380364368,0,STONE,34.549202283279755,-118.29129930315237,2013-12-01,0.307757637695756
289.2,13.5,5.1,0.9,0.0,4.9,55.0,9.1,12.7,353.0,-4.9,-39.39999747276306,-195.99999856948853,4,12,5,False,0.0320191397646955,59.11037602232782,0,FAIRMONT,34.706322680423995,-118.4036200447058,2012-04-06,0.24895411072500387
302.2,21.6,2.7,1.81,0.0,4.6,71.0,8.3,8.6,166.0,-4.6,-164.90000128746033,-581.3000023365021,10,0,120,False,0.0329133926439846,155.7588536658321,0,SOUTH,34.359190911348875,-118.54904630715106,2016-10-01,0.42505208530805666
283.4,52.4,3.6,0.36,5.7,1.8,32.0,16.5,11.5,208.0,3.8999999,-93.89999997615814,-161.39999747276306,2,11,0,False,0.07251311159007194,161.52980514182616,0,PICO,34.389356861123844,-118.61386834488468,2006-02-19,0.3182055165060813
286.3,74.7,7.7,0.2,40.5,1.3,11.0,21.0,19.4,183.0,39.2,84.90000361204147,-42.79999536275864,1,16,0,False,0.02905999044321946,143.91201303883312,0,HEFFNER,34.43196264194534,-118.22195465811687,2023-01-09,0.3189054690894726
300.3,34.0,1.9,1.19,0.0,4.2,45.0,15.8,12.3,151.0,-4.2,-168.1000006198883,-592.900000333786,9,2,13,False,0.032469355929557214,327.2448071650247,0,COMMERCE,34.431033209301376,-118.62805883648348,2017-09-16,0.2592931141390207
308.5,7.8,2.6,3.1,0.0,6.2,88.0,5.0,6.7,218.0,-6.2,-198.39999961853027,-664.5000033378601,9,1,116,False,0.044449512314841566,237.25861089810576,0,DULCE,34.46855722758806,-118.32404419490717,2008-09-16,0.26296466511334016
288.8,20.7,7.4,1.0,0.0,5.2,65.0,6.7,10.8,30.0,-5.2,-85.99999964237213,30.700002074241638,3,27,14,False,0.02707687271792524,266.5228867555008,0,BRIDGE,34.625156481845174,-118.3128977418072,2008-03-09,0.307300460046992
304.1,9.7,2.4,2.28,0.0,5.5,87.0,5.9,6.5,221.0,-5.5,-190.70000076293945,-627.8000001907349,9,1,112,False,0.04500079537360413,214.09388761348768,0,COPCO,34.720095467512664,-118.79742107104032,2010-09-16,0.3042097251293393
286.3,65.1,7.6,0.37,41.5,1.9,21.0,20.5,14.4,165.0,39.6,66.8999969959259,105.49999368190765,12,14,0,False,0.06995297748697787,181.10690850355476,0,OAK,34.47347245687179,-118.6928217151529,2025-12-25,0.3398220686386792
283.8,25.0,1.5,0.65,0.0,1.4,31.0,11.8,19.6,139.0,-1.4,81.60000467300415,-14.399994671344757,1,20,4,False,0.022529197639579782,268.6052224952199,0,QUAIL,34.773447239935386,-118.76782002763387,2011-01-07,0.2721116594262375
303.1,36.0,2.7,1.35,28.3,4.7,28.0,16.5,14.3,136.0,23.599998,-160.1000018119812,-439.6000026464462,7,5,0,False,0.07278238639282102,288.75224234809207,0,SANTA MARIA,34.123772937868374,-118.59269282590496,2015-07-18,0.4591833692067693
295.1,15.6,3.5,1.39,0.0,4.2,59.0,10.4,10.9,357.0,-4.2,-60.199999928474426,-234.69999933242798,2,12,4,False,0.0501291880269646,36.37461820351416,0,SUN,34.323972339296674,-118.52289717284323,2007-02-15,0.3794790097367331
304.0,25.5,1.9,1.87,0.0,4.3,58.0,10.8,10.4,274.0,-4.3,-178.80000042915344,-553.6000006198883,9,1,6,False,0.046212829549844826,139.96001925431418,0,MUREAU,34.15132625004703,-118.67847296428951,2000-09-04,0.32414613075844645
296.5,37.1,3.2,0.8,0.0,5.0,44.0,13.7,13.7,244.0,-5.0,-125.70000004768372,-310.59999775886536,5,14,16,False,0.051548673132513365,99.09276331351312,0,VANTAGE,33.961278013365266,-117.90696589154696,2016-05-22,0.3202685657299709
289.6,43.0,2.4,0.49,0.0,1.6,18.0,19.4,22.5,108.0,-1.6,265.9999988079071,159.09999924898148,1,29,1,False,0.050380279865501865,73.07522273801959,0,VIEW,33.97847197239646,-117.97650416619294,2011-01-04,0.3967513406254935
299.0,24.8,2.5,1.43,0.0,3.9,49.0,13.3,12.3,322.0,-3.9,-126.29999804496765,-518.1999986171722,10,3,3,False,0.10769678584271675,128.54283779796307,0,WELDON,34.34633600079153,-118.5324822511492,2000-10-14,0.44539226941531906
286.7,43.7,2.4,0.57,0.0,1.7,27.0,16.3,19.0,335.0,-1.7,239.9999874830246,166.69998824596405,12,22,1,False,0.1797428855489508,269.30677634630206,0,RAMBLA,34.05061999162211,-118.64553698119241,2010-12-26,0.5160128012828421
286.5,72.4,1.9,0.15,5.7,0.9,26.0,16.3,13.3,89.0,4.7999997,-15.10000216960907,-74.60000097751617,1,10,0,False,0.11160281976367903,274.4837709772585,0,CREEK,34.30334699188248,-118.35455397386083,2015-01-11,0.3650984893961533
286.8,35.1,4.4,0.54,0.0,2.9,43.0,14.5,13.4,20.0,-2.9,-61.700000166893005,-251.80000066757202,3,17,2,False,0.03456971259899641,150.32050313582369,0,RYE,34.42386883662574,-118.61916073343181,2007-03-01,0.2976382804786541
309.1,15.3,2.6,2.69,0.0,7.6,64.0,8.5,10.5,294.0,-7.6,-198.5,-551.4000010490417,7,6,83,False,0.04281740952737416,222.32203346162134,0,PLACERITA,34.385004760837425,-118.47406947200881,2000-07-18,0.37072881493185855
301.7,17.4,2.5,1.68,0.0,6.2,75.0,7.1,8.4,187.0,-6.2,-154.0999994277954,-366.60000014305115,5,16,25,False,0.09276375004406441,281.21934246278454,0,LAKE,34.553096752482766,-118.59269507739029,2007-05-17,0.3487407626834133
293.4,11.2,6.4,1.36,0.0,5.9,81.0,6.6,7.5,48.0,-5.9,-135.0,-556.1000003814697,10,3,9,True,0.10819022013169043,260.66277956019246,0,GORMAN,34.796971505989816,-118.82739330274133,2005-10-05,0.2795536198112088
284.3,33.1,3.0,0.61,0.0,2.0,29.0,17.0,17.5,203.0,-2.0,52.69999688863754,-87.30000269412994,1,17,2,False,0.03408958927337866,242.29087215848892,0,ESCONDIDO,34.50146307289904,-118.2596515272769,2023-01-07,0.2594540530400267
301.7,22.4,2.1,1.45,0.0,4.7,57.0,13.5,9.9,208.0,-4.7,-182.60000014305115,-554.5999987125397,9,0,120,False,0.06416345090026136,217.13900827121108,0,RODEO,34.12481971086463,-117.75602965808986,2010-09-10,0.35465782687675235
303.6,6.4,4.4,2.73,0.0,6.1,79.0,5.8,8.0,42.0,-6.1,-101.39999985694885,-414.6999989748001,11,4,11,False,0.05599915396851457,191.13101406680315,0,STOKES,34.105341067688116,-118.69347950825059,2008-11-15,0.41870499871625216
303.6,8.8,3.9,2.49,0.0,8.1,91.0,4.9,6.1,238.0,-8.1,-221.30000066757202,-508.1000020503998,5,6,74,False,0.13581705161978816,64.43740710124332,0,JOHNSON,34.67122599620843,-118.35526820681284,2021-05-28,0.2817499239776475
300.4,5.1,4.2,2.18,0.0,5.9,90.0,5.0,6.4,139.0,-5.9,-156.99999976158142,-544.6000008583069,10,2,35,False,0.050524430657233936,266.89902907974715,0,SIERRA,34.507894205248896,-118.22676772916321,2014-10-13,0.236222866395482
291.0,15.7,4.9,1.12,0.0,5.0,67.0,7.6,10.0,354.0,-5.0,-91.09999907016754,88.90000092983246,3,26,22,False,0.1127509848591724,71.9583571030017,0,TOWSLEY,34.35365283479951,-118.55417786131254,2008-03-17,0.4303811547271147
300.7,8.0,2.8,1.94,0.0,6.1,76.0,6.6,8.7,179.0,-6.1,-143.29999947547913,-250.9000004529953,4,7,23,False,0.03874628621745282,304.3688452832608,0,FIVE,34.53736264594087,-118.65088017452574,2014-04-24,0.2899963187518515
292.9,35.9,1.9,0.83,0.0,2.4,45.0,12.1,13.7,186.0,-2.4,-93.50000023841858,-366.7000024318695,11,0,120,False,0.14645002818119185,295.2729642320318,0,TOPANGA,34.054067979693826,-118.57925017867215,2024-11-01,0.566854254538786
298.4,35.2,3.9,1.1,0.0,5.9,68.0,10.8,7.6,243.0,-5.9,-209.40000104904175,-469.60000014305115,5,15,39,False,0.019827405407963215,88.41505876842898,0,NEENACH,34.77646755173711,-118.59334424283087,2004-05-26,0.22417873903768665
289.8,36.0,1.8,0.46,0.0,1.6,39.0,15.3,14.6,242.0,-1.6,4.09999942779541,-140.299999833107,1,14,11,False,0.12040289088515863,59.36988871374016,0,SOUTH,34.67304539014107,-118.3655892691909,2016-01-17,0.29055377125590026
293.8,28.7,1.7,1.02,0.0,2.1,57.0,13.7,9.6,163.0,-2.1,-92.59999930858612,-376.49999964237213,11,1,5,False,0.0631302872929204,72.9645436420515,0,MULHOLLAND,34.09751152315578,-118.80649654599848,2019-11-25,0.5455866417792526
300.3,36.9,2.4,1.06,0.0,5.6,51.0,11.6,12.0,210.0,-5.6,-165.89999914169312,-466.4999990463257,6,8,65,False,0.07012275981527265,33.97737375988492,0,PALMS,34.018038333844046,-117.99531880363578,2004-06-21,0.29889573527088936
303.9,22.4,1.9,1.7,0.0,5.7,37.0,13.4,16.7,189.0,-5.7,-98.2999997138977,109.0000022649765,5,26,9,False,0.13797443533984305,232.4979401794665,0,GAVINA,34.325145419813424,-118.40008246287992,2023-05-13,0.3845599723484099
293.3,34.2,3.5,1.04,0.0,2.8,42.0,12.0,15.1,327.0,-2.8,59.900003373622894,-142.19999676942825,12,9,5,False,0.05556171534260889,356.74669002699363,0,ENCINAL,34.07854792943605,-118.87026635781326,2014-12-21,0.4954931421914186
295.0,9.6,1.9,1.39,0.0,2.9,63.0,7.6,11.5,186.0,-2.9,-43.19999986886978,-193.39999800920486,2,7,9,False,0.045193747201253624,141.83268472329794,0,BARN,34.50959503341886,-118.35391044236995,2021-02-07,0.2948862773751457
302.4,29.3,3.1,1.43,0.0,5.3,42.0,15.4,13.8,161.0,-5.3,-69.50000309944153,-446.600004196167,9,3,5,False,0.07198953179579266,312.4093249353433,0,OLD,34.33790525820499,-118.51118173665341,2023-09-07,0.36857909245290477
289.4,66.2,2.8,0.15,8.3,0.9,13.0,21.7,18.6,223.0,7.4,6.799999415874481,-186.8000004887581,12,12,0,False,0.026545436534668114,61.93200562103763,0,CANYON,33.954277003611566,-117.86307061237483,2012-12-18,0.36777917341337224
301.6,27.7,2.3,1.28,0.0,4.9,31.0,14.7,18.3,143.0,-4.9,41.59999895095825,163.50000602006912,4,33,11,False,0.04335464982529544,40.886572815496514,0,HASLEY,34.4532893302355,-118.64539570839459,2023-04-10,0.24075093519780372
303.3,13.5,3.6,2.37,0.0,6.1,58.0,7.9,13.0,219.0,-6.1,-66.59999918937683,-164.29999792575836,3,17,11,False,0.030566845370295415,175.7744543020826,0,PARKMOR,34.15750059253171,-118.69297960873395,2015-03-13,0.2940203451407809
309.7,12.0,3.3,3.17,0.0,8.0,95.0,4.6,5.1,262.0,-8.0,-245.7000002861023,-711.2000026702881,8,3,97,False,0.1351722344752137,46.869600165084,0,VISTA,34.536128363475015,-118.11935861943832,2012-08-01,0.2226507899037587
304.2,26.6,2.3,1.68,0.0,6.2,45.0,12.0,14.2,211.0,-6.2,-157.1000006198883,-371.70000076293945,6,6,51,False,0.10872048215792374,21.638213984267768,0,TETON,33.99792216352208,-117.99484743635429,2025-06-16,0.3942059080228267
303.9,34.0,2.5,1.48,0.0,5.8,47.0,12.3,13.3,217.0,-5.8,-169.89999961853027,-493.80000019073486,8,1,106,False,0.018736893737957165,131.81807558547462,0,HACIENDA,33.97484398535614,-117.96867952403609,2025-08-10,0.41465853143263304
290.7,16.9,1.8,1.14,0.0,2.0,46.0,11.5,14.4,313.0,-2.0,-9.999999403953552,-126.90000212192535,12,13,4,False,0.2170720646235276,225.3787801965241,0,COYOTE,34.1886477178047,-118.09586995570557,2001-12-25,0.43620869187481487
293.9,17.7,2.6,1.11,0.0,3.0,59.0,8.9,11.6,342.0,-3.0,-68.99999952316284,-144.0,2,17,10,False,0.09270105615788422,245.99704596792463,0,WAGON,34.48960712704997,-118.36566918500279,2013-02-05,0.27503210230077996
296.9,43.8,2.2,0.82,0.0,4.9,44.0,13.1,13.2,226.0,-4.9,-146.2000002861023,-371.40000104904175,6,14,49,False,0.17020318929482264,273.84630837033535,0,RAMBLA,34.0529158108835,-118.64962283217332,2005-06-27,0.5131657543526864
279.3,72.0,6.3,0.09,6.1,1.8,20.0,18.8,15.5,238.0,4.3,-58.09999990463257,-101.09999930858612,4,24,0,False,0.12158721756471583,64.68349622301041,0,LEONA,34.60866643031308,-118.30429300191557,2010-04-21,0.3703091734965933
301.4,21.6,1.7,1.81,0.0,3.8,70.0,8.1,8.6,215.0,-3.8,-145.20000052452087,-513.6000001430511,10,1,7,False,0.04576924846887147,218.31843894962063,0,SKYLINE,34.115643223773155,-118.62185394716339,2002-10-06,0.48268164836900723
291.0,8.4,6.8,1.41,0.0,5.3,83.0,5.2,7.6,35.0,-5.3,-84.39999997615814,-247.6999990940094,12,8,57,False,0.052137154803063884,310.50975223612556,0,MARTINEZ,34.44875187501255,-118.67551808909782,2000-12-26,0.30187762900645776
291.3,14.9,3.3,1.32,0.0,3.4,83.0,4.3,7.7,132.0,-3.4,-102.39999961853027,-213.2999964952469,11,6,19,False,0.11758532425406609,299.1401392329965,0,BROWNS,34.30591092437656,-118.60654384750706,2023-11-13,0.4400528599917072
296.5,45.6,1.3,0.77,0.0,2.7,41.0,15.7,13.0,175.0,-2.7,-122.49999952316284,-436.90000009536743,10,0,120,False,0.1414545329756455,11.38694368075285,0,MEDLEY,34.07228078299522,-118.60523311062117,2020-10-11,0.5521578411043306
285.8,20.0,3.2,0.47,0.5,2.1,54.0,11.0,11.7,180.0,-1.5999999,28.799999475479126,-104.70000290870667,2,10,14,False,0.056466770269215476,354.50682434953717,0,SAGE,34.365941050732786,-118.57331827323473,2001-02-09,0.3619653640330956
293.9,27.7,2.1,1.02,0.0,2.2,58.0,11.0,10.5,89.0,-2.2,-69.49999916553497,-338.2999987602234,12,5,9,False,0.07057305444944988,84.69066463687933,0,OLD,34.132800365537584,-118.6291045400534,2008-12-05,0.4354258298284068
290.9,18.0,2.3,0.98,0.0,4.4,57.0,10.4,11.3,294.0,-4.4,-104.79999947547913,-106.1000006198883,4,21,17,False,0.08606400255864646,268.53931067325766,0,GORMAN,34.7857180197527,-118.82156934296242,2025-04-19,0.26057005766876007
290.0,19.6,2.2,0.91,0.0,2.5,60.0,8.8,11.1,271.0,-2.5,-47.79999923706055,-90.09999889135361,2,19,2,False,0.06740014426665336,181.91495994468514,0,JOHNSON,34.66453669723281,-118.37267466354292,2013-02-05,0.33126141542593107
301.7,21.0,2.6,1.73,0.0,6.4,71.0,7.4,8.8,151.0,-6.4,-163.4000005722046,-464.2000021934509,6,6,18,False,0.0699857973891072,262.3898512982939,0,KAGEL,34.28810363863217,-118.38744910207708,2008-06-11,0.3007880785939969
286.2,10.8,3.5,0.85,0.3,2.8,80.0,6.6,7.2,344.0,-2.5,-103.60000014305115,-456.5000014305115,11,4,28,False,0.05948220947976179,88.4152935652274,0,CEMENT,34.76423438568767,-118.7098893492517,2006-11-11,0.3250981931993207
282.0,46.1,3.7,0.41,0.8,1.7,37.0,8.3,13.2,270.0,-0.90000004,-1.5999980568885803,-110.49999755620956,1,20,7,False,0.21035607351753394,306.7864654255052,0,SESNON,34.30667890746549,-118.55542451649639,2013-01-06,0.35740015798100294
289.2,51.3,4.4,0.4,6.5,2.2,45.0,11.2,8.9,180.0,4.3,-159.30000042915344,-567.4000017642975,10,1,0,False,0.046447820130906245,267.3036464010947,0,NEWHALL ,34.451185444300194,-118.58483842660833,2013-10-09,0.22012528876340162
287.8,37.1,2.3,0.54,0.0,2.6,36.0,14.9,15.6,242.0,-2.6,41.999995946884155,-46.40000259876251,3,19,8,False,0.019400400366349792,86.75893266820458,0,BARNES,34.779022962493514,-118.60614036316669,2003-03-05,0.22011138980506767
306.1,22.4,2.3,2.33,0.0,6.9,65.0,7.3,10.6,209.0,-6.9,-191.39999961853027,-428.2000011205673,7,9,38,False,0.02684420995804094,299.2414485057753,0,OAK,34.46977932736798,-118.6829391811087,2023-07-19,0.3291660610967396
304.9,23.5,2.6,2.16,0.0,6.7,70.0,8.5,8.6,247.0,-6.7,-215.49999952316284,-570.0999984741211,8,5,93,False,0.071489222669021,134.60146974324212,0,CALGROVE,34.35419990457466,-118.54793043263052,2003-08-04,0.4320329436622501
291.1,14.3,4.0,1.07,0.0,3.3,64.0,10.4,9.8,200.0,-3.3,-80.40000009536743,-345.79999935626984,12,5,2,False,0.056571071923817925,185.9415156404229,0,WAYSIDE,34.454772434402926,-118.60260139483275,2003-12-09,0.23121531367863996
295.9,31.5,2.3,1.06,0.0,3.7,45.0,10.6,14.7,263.0,-3.7,-10.09999930858612,72.60000157356262,3,23,8,False,0.06213121999351404,15.560126474598443,0,LIBERTY,34.12259783121502,-118.72227506804903,2011-03-11,0.3870983372827802
286.0,65.3,3.2,0.24,9.2,1.2,37.0,13.7,10.4,167.0,8.0,-77.00000005960464,-143.3999980688095,1,13,0,False,0.026160131704399747,195.99202026127816,0,DALE,34.51684092154996,-118.32463628985106,2009-01-23,0.25795859896512235
290.4,6.4,3.7,1.16,0.0,3.5,73.0,8.7,8.7,52.0,-3.5,-99.50000011920929,-403.2999995946884,11,2,33,True,0.12819222622713222,273.67983727643616,0,GORMAN,34.79104959307562,-118.82647152319771,2009-11-16,0.2675786894958232
301.0,8.5,6.0,2.18,0.0,9.1,68.0,8.3,10.0,19.0,-9.1,-172.9000004529953,-228.4000049829483,6,17,21,False,0.026899442223280137,326.453836967837,0,RIDGE,34.534701456450314,-118.6436388178023,2020-06-08,0.27654093278572
298.4,17.9,2.2,1.45,0.0,3.1,74.0,7.5,8.2,71.0,-3.1,-114.2999997138977,-458.89999628067017,11,1,25,True,0.016985736241872707,78.87704119841243,0,SOLEDAD ,34.43199462892132,-118.39331010294948,2018-11-06,0.2656867069486403
286.0,35.9,2.6,0.53,0.0,1.9,59.0,11.5,9.6,269.0,-1.9,-87.5000011920929,-415.70000076293945,11,8,2,False,0.07661492065964359,157.89641885668422,0,SYCAMORE,34.41627449236493,-117.83195982655775,2011-11-14,0.35172418791098115
303.5,21.3,3.1,1.64,0.0,6.0,60.0,9.8,10.7,121.0,-6.0,-176.69999933242798,-535.5999989509583,8,2,99,False,0.06912261571910586,178.87979265164762,0,WESTLAKE ,34.12889897711747,-118.81528046353394,2002-08-27,0.4029507385174361
304.6,29.2,2.4,1.67,0.0,6.4,56.0,11.7,11.0,203.0,-6.4,-191.90000009536743,-524.8000001907349,7,2,96,False,0.053164267758045385,88.82839209625897,0,CROSSROADS,34.02862374527347,-118.00698384918368,2007-07-25,0.3049713371645238
294.2,23.1,1.7,1.15,0.0,2.0,52.0,9.6,12.9,322.0,-2.0,-5.90000057220459,-257.30000019073486,12,10,6,False,0.04201850640320807,355.6963639309969,0,TOPANGA,34.12698651650849,-118.60019568898468,2012-12-09,0.45235602733233254
292.0,55.7,2.4,0.37,0.0,3.7,36.0,15.2,14.8,206.0,-3.7,-120.90000104904175,-292.4000005722046,5,3,10,False,0.09321826362974137,292.6383824468165,0,NEWELL,34.04838931531398,-118.73940862389726,2022-05-01,0.5089174854957519
281.8,63.7,2.9,0.29,25.1,1.2,21.0,18.6,15.5,150.0,23.9,45.30000019073486,-68.70000153779984,1,20,0,False,0.15111354683857792,65.80382210993899,0,SPRINGS,34.7311707636807,-118.6265123946301,2023-01-04,0.5655593372304292
